needs.	O
✓	O
Review	O
and	O
upgrade	O
of	O
Plugins	O
to	O
meet	O
project	O
requirements	O
and	O
to	O
achieve	O
better	O
performance.	O
✓	O
Configuring	O
Automated	O
Mail	O
handlers,	O
Webhooks	O
as	O
POC	O
to	O
test	O
the	O
new	O
demands	O
raised	O
by	O
client.	O
https://www.indeed.com/r/Koushik-Katta/a6b19244854199ec?isid=rex-download&ikw=download-top&co=IN	O
✓	O
JIRA	O
Project	O
Management/Administration.	O
✓	O
Confluence	O
Space	O
Management/Administra	O
tion.	Jobs
✓	Jobs
Bitbucket	Jobs
Project/Rep	Jobs
os	O
itory	Companies
Mana	Companies
gement/Administration	O
(Ente	O
rprise/Dat	Companies
aCenter)	O
✓	O
Integration	O
of	O
Webhooks	O
in	O
Bitbucket	Companies
.	O
✓	O
Streamlining	O
tools	O
access	O
management	O
with	O
Crowd.	O
2.	O
Ad	O
ministrati	Companies
on	O
and	O
Maintenance	O
of	O
Jenkins	O
✓	O
Configure	O
and	O
maintain	O
Jenkin	O
s	Companies
slaves	Companies
a	Companies
s	O
per	O
the	O
requirement.	O
✓	O
Jenkins	O
release	O
management.	O
✓	O
Work	O
closely	O
with	O
Development	O
teams	O
to	O
configure	O
CI/CD	O
Pipelines	O
to	O
automate	O
their	O
build	O
&	O
deployment	O
process.	O
✓	O
Review,	Companies
I	Companies
nstallation/Upgrade	O
and	O
configuration	O
of	O
Jenkins	O
Pl	O
ugins.	Companies
✓	Companies
C	Companies
onfiguring	O
proxy	O
on	O
the	O
environments	O
to	O
enable	O
security	O
✓	O
Debu	O
g	Companies
build	Companies
is	Companies
sues	O
3.	O
Administration	O
and	O
Maintenance	O
of	O
Docker	O
registry	O
4.	O
Working	O
with	O
Open-Source	O
Nagios	O
plugins	O
on	O
demand	O
basis	O
to	O
setup	O
ICINGA	O
monitoring	O
for	O
our	O
on-premise	O
Servers/Applications.	O
5.	O
Alerting	O
Setup	O
Splunk.	O
6.	O
Monitoring	O
Dashboards	O
setup	O
using	O
kibana.	O
7.	O
Working	O
with	O
product	O
support	O
teams	O
to	O
resolve	O
the	O
product	O
bugs.	O
8.	O
Involve	O
in	O
client	O
meetings	O
and	O
tool	O
performance	O
reviews	O
to	O
ensure	O
stakeholder	O
satisfaction.	O
9.	O
Work	O
closely	O
with	O
Infrastructure	O
Teams	O
to	O
setup/maintain/improve	O
the	O
above	O
mentioned	O
application	O
on	O
large	O
scale.	O
EDUCATION	O
Bachelor	O
Of	O
Engineering	O
in	O
Mechanical	O
Engineering	O
Lovely	O
Professional	O
University	O
2010	O
to	O
2014	O
Secondary	O
School	O
Certificate	O
in	O
education	O
Board	O
of	O
Intermediate	O
education	O
-	O
Hyderabad,	O
Telangana	O
2008	O
to	O
2010	O
Sister	O
Nivedita	O
School	O
-	O
Karimnagar,	O
Telangana	O
2008	O
SKILLS	O
Jira,	O
Ansible,	O
Jenkins,	O
Splunk,	O
Nagios,	O
Docker,	O
Python,	O
AWS,	O
Bamboo,	O
Linux,	O
Git,	O
Chef,	O
Windows,	O
Powershell	O
Scripting	O
ADDITIONAL	O
INFORMATION	O
•	O
Ability	O
to	O
learn	O
new	O
technologies	O
and	O
processes	O
rapidly	O
and	O
implement	O
them	O
in	O
the	O
project.	O
•	O
Highly	O
motivated	O
with	O
very	O
good	O
problem	O
solving	O
and	O
analytical	O
skills	O
Well	O
organized,	O
with	O
excellent	O
in	O
multitasking	O
and	O
prioritizing	O
the	O
work.	O
•	O
Effective	O
communicator	O
with	O
an	O
ability	O
to	O
convey	O
ideas	O
in	O
speaking	O
and	O
writing.	O
•	O
Excellent	O
analytical	O
and	O
decision	O
making	O
skills.	O
•	O
Ability	O
to	O
work	O
in	O
pressurized	O
situation.	O
•	O
Hard	O
worker	O
and	O
goal	O
oriented.	O
•	O
Always	O
ready	O
to	O
learn	O
new	O
skills	O

Prakriti	O
Shaurya	O
Senior	Roles
System	Roles
Engineer	Roles
-	O
Infosys	Companies
Limited	O
Mangalore,	O
Karnataka	O
-	O
Email	O
me	O
on	O
Indeed:	O
indeed.com/r/Prakriti-	O
Shaurya/5339383f9294887e	O
Detail-oriented	O
individual	O
with	O
three	O
years	O
of	O
experience	O
as	O
an	O
IT	O
Consultant	O
looking	O
for	O
opportunity	O
to	O
develop	O
my	O
professional	O
skills	O
in	O
a	O
vibrant	O
and	O
stable	O
environment,	O
and	O
to	O
use	O
those	O
skills	O
for	O
the	O
benefits	O
of	O
the	O
organization	O
in	O
best	O
possible	O
way.	O
Willing	O
to	O
relocate	O
to:	O
Bengaluru,	O
Karnataka	O
-	O
Bangalore	O
Urban,	O
Karnataka	O
WORK	O
EXPERIENCE	O
Senior	Roles
System	Roles
Engineer	Roles
Infosys	Companies
Limited	O
-	O
Mangalore,	O
Karnataka	O
-	O
January	O
2017	O
to	O
Present	O
Working	O
as	O
an	O
IT	O
Consultant	O
under	O
application	O
maintenance	O
and	O
support	O
for	O
METLIFE	O
Insurance	O
company.	O
System	O
Engineer	O
Infosys	Companies
Limited	O
-	O
Mangalore,	O
Karnataka	O
-	O
December	O
2014	O
to	O
December	O
2016	O
Worked	O
as	O
an	O
IT	O
Consultant	O
under	O
application	O
maintenance	O
and	O
support	O
for	O
METLIFE	O
Insurance	O
company.	O
SOFTWARE	O
EDUCATION	O
Bachelor	O
of	O
Technology	O
in	O
Information	O
Technology	O
Vellore	O
Institute	O
of	O
Technology	O
-	O
Vellore,	O
Tamil	O
Nadu	O
2010	O
to	O
2014	O
C.B.S.E.	O
Notre	Education
Dame	Education
Academy	Education
-	O
Patna,	O
Bihar	O
2007	O
to	O
2009	O
SKILLS	O
Java,	O
Jsp,	O
Html,	O
Sql,	O
C++,	O
Javascript	O
https://www.indeed.com/r/Prakriti-Shaurya/5339383f9294887e?isid=rex-download&ikw=download-top&co=IN	O
https://www.indeed.com/r/Prakriti-Shaurya/5339383f9294887e?isid=rex-download&ikw=download-top&co=IN	O
ADDITIONAL	O
INFORMATION	O
SKILLS	O
•	O
Good	O
communication	O
-	O
written	O
and	O
oral	O
skills	O
•	O
Excellent	O
conceptual	O
and	O
analytical	O
skills	O
•	O
Effective	O
interpersonal	O
skills	O
PERSONALITY	O
•	O
Communicative	O
•	O
Punctuality	O
•	O
Creativity	O
•	O
Organized	O

PRASHANTH	Responsibility
BADALA	Responsibility
Devops	Responsibility
Engineer	Responsibility
,	Roles
Cloud	O
Engineer	O
-Oracle	Companies
Hyderabad,	O
Telangana	O
-	O
Email	Technology
me	O
on	O
Indeed:	O
indeed.com/r/PRASHANTH-BADALA/	O
bf4c4b7253a8ece7	O
•	O
Hands	O
on	O
experience	O
in	O
end-end	O
process	O
of	O
Build	O
Management,	O
Release	O
Management	O
and	O
Configuration	O
Management.	O
•	O
Hands	O
on	O
experience	O
on	O
supporting	O
configuration	O
management	O
tools	O
on	O
both	O
physical	O
and	O
cloud	O
environment	O
•	O
Involved	O
in	O
setting	O
up	O
Jenkins	O
in	O
Distributed	O
Environments	O
with	O
Master	O
and	O
Slave	O
•	O
Working	O
experience	O
on	O
Subversion	O
(SVN)	O
administration	O
and	O
basic	O
usage	O
•	O
Creating	O
Branches,	O
tags	O
and	O
providing	O
SVN	O
user	O
access	O
to	O
all	O
developers	O
in	O
the	O
organization	O
•	O
Managing	O
application	O
server	O
instances	O
running	O
on	O
AWS	O
•	O
Involved	O
in	O
configuring	O
EC2	O
instances	O
along	O
with	O
Auto	O
scale	O
up	O
options.	O
•	O
Involved	O
in	O
configuration	O
Management	O
using	O
CHEF	O
and	O
automated	O
the	O
complete	O
platform	O
setup.	O
•	O
Good	O
knowledge	O
on	O
Cookbooks,	O
Chef	O
Kitchen,	O
Burks	O
file	O
and	O
Metadata.	O
•	O
Involved	O
in	O
automating	O
the	O
release	O
using	O
UDeploy	O
and	O
deploying	O
the	O
application	O
to	O
different	O
environments.	O
•	O
Involved	O
in	O
container	O
setup	O
with	O
Docker.	O
Having	O
good	O
understanding	O
of	O
creating	O
and	O
running	O
Docker	O
images.	O
•	O
Involved	O
in	O
writing	O
Applications,	O
Componenets,	O
Resources	O
and	O
component	O
process	O
flow.	O
•	O
Configured	O
Jenkins	O
as	O
contionus	O
integration	O
tool	O
for	O
regular	O
source	O
code	O
builds.	O
•	O
Experience	O
in	O
setting	O
up	O
branching	O
strategies,	O
merging	O
and	O
taking	O
regular	O
backups	O
of	O
the	O
source	O
code	O
on	O
SVN	O
server	O
•	O
Helping	O
the	O
Developers	O
in	O
SVN	O
related	O
issues	O
•	O
Written	O
the	O
integrated	O
build	O
automation	O
scripts	O
using	O
Ant	O
•	O
Perform	O
the	O
QA	O
&	O
Stress	O
and	O
UAT	O
builds	O
and	O
deployed	O
the	O
binaries	O
on	O
respective	O
environment	O
servers	O
•	O
Monitoring	O
the	O
deployment	O
in	O
all	O
the	O
servers	O
•	O
Supported	O
setting	O
up	O
of	O
various	O
environments	O
in	O
multi-tier	O
architecture	O
involving	O
load	O
balancers,	O
Apache	O
webservers,	O
Oracle	Companies
database,	O
•	O
Developed	O
custom	O
scripts	O
to	O
automate	O
the	O
build	O
and	O
release	O
process.	O
•	O
Implemented	O
a	O
custom	O
authentication	O
with	O
WebLogic	O
for	O
user	O
authentication,	O
authorization	O
and	O
password	O
policy	O
•	O
Monitoring	O
environment	O
using	O
monitoring	O
tools	O
like	O
Wily	O
monitoring	O
tool	O
and	O
custom	O
shell	O
script.	O
•	O
Involved	O
in	O
integrating	O
WebLogic	O
with	O
Wily	O
introscope.	O
•	O
Involved	O
in	O
resolving	O
tickets	O
with	O
different	O
SLAs	O
like	O
SEV1,	O
SEV2,	O
SEV3	O
and	O
SEV4.	O
•	O
Involved	O
in	O
change	O
management	O
process	O
like	O
opening	O
change	O
records	O
using	O
change	O
management	O
tools	O
like	O
INFRA,	O
Managenow.	O
•	O
Providing	O
on	O
call,	O
weekend	O
and	O
deployment	O
support.	O
•	O
Involved	O
in	O
applying	O
security	O
patches	O
using	O
WebLogic	O
Utility.	O
•	O
Deploying	O
applications	O
using	O
different	O
deployment	O
strategies	O
like	O
Stage,	O
No	O
Stage	O
and	O
External	O
stage.	O
Work	O
Experience:	O
•	O
Working	O
as	O
Configuration	O
Engineer	O
in	O
Oracle,	O
Hyderabad	O
from	O
July	O
2015	O
to	O
till	O
date.	O
https://www.indeed.com/r/PRASHANTH-BADALA/bf4c4b7253a8ece7?isid=rex-download&ikw=download-top&co=IN	O
https://www.indeed.com/r/PRASHANTH-BADALA/bf4c4b7253a8ece7?isid=rex-download&ikw=download-top&co=IN	O
Technical	O
Skills:	O
Version	O
Control	O
Tools	O
Subversion(SVN),GIT	O
Web/Appservers	O
Continuous	O
Integration	O
Tools	O
WebLogic	O
11g,	O
Apache	O
HTTP	O
Server	O
2.4	O
Jenkins	O
1.6,	O
Hudson	O
Build	O
Tools	O
Maven	O
3	O
Scripting	O
Languages	O
Shell	O
Scripting	O
and	O
Python	O
Operating	O
Systems	O
Windows	O
servers	O
[…]	O
Windows	O
XP/7,	O
Red	O
Hat	O
LINUX	O
5	O
Database	O
Oracle	Companies
11g	O
Release	O
Tools	O
UDeploy,Jenkins	O
Cloud	O
AWS	O
Configuration	O
Tools	O
CHEF	O
Education	O
Qualification:	O
B.Tech	O
From	O
Annamacharya	O
Institute	O
of	O
Technology,	O
JNTU	O
Hyderabad	O
-	O
2015	O
Project	O
Details	O
Title:	O
E-Banking	O
solutions	O
Client	O
:	O
Union	O
Bank	O
of	O
Canada,	O
Canada	O
Role	O
:	O
Configuration	O
Engineer	O
Environment	O
:	O
Maven,	O
Jenkins,	O
CHEF,	O
UDeploy,	O
SVN,	O
Linux,	O
Weblogic,Aws	O
Duration	O
:	O
Nov	O
2016	O
to	O
till	O
date	O
Project	O
Description:	O
This	O
is	O
a	O
banking	O
project	O
and	O
basic	O
objective	O
of	O
this	O
project	O
is	O
to	O
deal	O
with	O
the	O
loans.	O
This	O
application	O
is	O
based	O
on	O
Java	O
technology.	O
For	O
this	O
we	O
have	O
to	O
schedule	O
the	O
tasks	O
and	O
have	O
to	O
collect	O
code	O
from	O
development	O
team	O
and	O
have	O
to	O
build	O
and	O
deploy	O
the	O
code	O
later	O
have	O
to	O
support	O
the	O
release	O
management	O
team	O
of	O
which	O
executing	O
Java	O
applications	O
build	O
and	O
deployments	O
in	O
Dev,	O
QA,	O
performance	O
and	O
production	O
environments.	O
.	O
.	O
Responsibilities:	O
•	O
Involved	O
in	O
automation	O
of	O
Configuration	O
Management	O
using	O
CHEF	O
and	O
automated	O
multiple	O
environments	O
like	O
Prod	O
and	O
Non	O
Prod.	O
•	O
Involved	O
in	O
configuring	O
AWS	O
Environment	O
to	O
deploy	O
applications.	O
•	O
Involved	O
in	O
Release	O
Management	O
and	O
automated	O
the	O
overall	O
release	O
process	O
using	O
Urban	O
Code	O
Deployments	O
(UDeploy)	O
•	O
For	O
on	O
boarding	O
existing	O
application,	O
performing	O
knowledge	O
transition	O
from	O
development	O
team	O
to	O
SCM	O
team	O
on	O
build	O
and	O
deployment	O
process.	O
•	O
For	O
new	O
applications,	O
work	O
with	O
development	O
to	O
get	O
the	O
requirements	O
of	O
application	O
build	O
and	O
deployment	O
process.	O
•	O
Creating	O
War/Ear	O
files	O
using	O
Ant	O
Script	O
•	O
Creating	O
Jenkins/Hudson	O
jobs.	O
•	O
Monitor	O
and	O
track	O
requests	O
in	O
Subversion.	O
•	O
Monitor	O
and	O
fix	O
the	O
continuous	O
integration	O
builds	O
running	O
in	O
Jenkins.	O
•	O
Troubleshooting	O
the	O
compilation	O
errors	O
and	O
provide	O
the	O
technical	O
support	O
to	O
the	O
developers	O
team	O
on	O
that	O
issue.	O
•	O
Installation,	O
configuring,	O
administration	O
of	O
Web	O
Logic	O
9.x,	O
10.x	O
on	O
Linux	O
environment.	O
•	O
Supporting	O
Builds	O
for	O
Multiple	O
environments	O
like	O
Dev,	O
QA,	O
Staging,	O
Perf	O
and	O
Production.	O
•	O
Performing	O
Manual	O
and	O
Automation	O
Builds	O
using	O
Maven	O
and	O
Jenkins.	O
•	O
Troubleshooting	O
the	O
middle	O
ware	O
issues	O
and	O
resolving	O
the	O
P2,P3	O
tickets	O
with	O
in	O
SLA	O
•	O
Provided	O
on	O
call	O
support	O
on	O
24/7	O
basis	O
•	O
Involved	O
in	O
creation	O
and	O
configuration	O
of	O
Domains,	O
JVM	O
instances	O
in	O
production,	O
QA	O
and	O
UAT	O
environments.	O
•	O
Configured	O
clusters	O
to	O
provide	O
fail	O
over,	O
load	O
balancing	O
and	O
deployed	O
applications	O
on	O
clusters.	O
•	O
Installed,	O
configured	O
and	O
administration	O
to	O
Web	O
logic	O
10.x,	O
JDBC	O
Data	O
source	O
and	O
Connection	O
pool	O
configuration	O
with	O
Oracle.	O
Web	O
Logic	O
Administration,	O
Monitoring	O
and	O
Troubleshooting	O
using	O
Admin	O
Console.	O
•	O
Have	O
excellent	O
experience	O
in	O
Client	O
Interaction	O
•	O
Provided	O
on	O
call	O
support	O
for	O
production	O
tickets	O
on	O
24/7	O
basis.	O
•	O
Deployment	O
of	O
web	O
and	O
enterprise	O
applications	O
and	O
their	O
updates	O
in	O
dev,	O
production,	O
pre-	O
production	O
using	O
Admin	O
console.	O
•	O
Creating	O
branches	O
&	O
merging	O
using	O
Subversion.	O
•	O
Performing	O
deployments	O
to	O
multiple	O
environments	O
like	O
Dev,	O
QA,	O
Field,	O
Perf,	O
UAT	O
&	O
Production	O
envs	O
•	O
Troubleshooting	O
application	O
related	O
issues	O
by	O
log	O
verification.	O
•	O
Writing	O
a	O
UNIX	O
Shell	O
Script	O
and	O
schedule	O
in	O
the	O
respective	O
run	O
levels	O
for	O
automate	O
day-to-day	O
activities	O
such	O
as	O
auto	O
start	O
application	O
server.	O
•	O
Automate	O
code	O
deployments	O
by	O
using	O
ANT	O
and	O
Jenkins.	O
Sprint	O
Value	O
Added	O
Services	O
Client	O
:	O
Sprint,	O
U.S	O
Role	O
:	O
Build	O
and	O
Release	O
Engineer	O
Environment:	O
Maven,	O
Jenkins,	O
SVN,	O
Linux,	O
Weblogic,	O
Apache,AWS,Docker	O
Duration	O
:	O
Dec	O
2015	O
to	O
Oct	O
2016	O
Project	O
Description:	O
This	O
is	O
a	O
Value	O
Added	O
Services	O
provided	O
by	O
Sprint.	O
This	O
application	O
is	O
based	O
on	O
Java	O
technology.	O
For	O
this	O
we	O
have	O
to	O
schedule	O
the	O
tasks	O
and	O
have	O
to	O
collect	O
code	O
from	O
development	O
team	O
and	O
have	O
to	O
build	O
and	O
deploy	O
the	O
code	O
later	O
have	O
to	O
support	O
the	O
release	O
management	O
team	O
of	O
which	O
executing	O
Java	O
applications	O
build	O
and	O
deployments	O
in	O
Dev,	O
QA,	O
performance	O
and	O
production	O
environments.	O
Responsibilities:	O
•	O
For	O
on	O
boarding	O
existing	O
application,	O
performing	O
knowledge	O
transition	O
from	O
development	O
team	O
to	O
SCM	O
team	O
on	O
build	O
and	O
deployment	O
process.	O
•	O
For	O
new	O
applications,	O
work	O
with	O
development	O
to	O
get	O
the	O
requirements	O
of	O
application	O
build	O
and	O
deployment	O
process.	O
•	O
Installing	O
and	O
configuring	O
Subversion	O
(SVN)	O
and	O
Jenkins.	O
•	O
Providing	O
support	O
to	O
Subversion	O
(SVN)	O
related	O
issues.	O
•	O
Developing	O
and	O
maintaining	O
build	O
files	O
by	O
using	O
Ant	O
script.	O
•	O
Integrate	O
Unit	O
Testing	O
in	O
Ant	O
builds	O
•	O
Installation,	O
configuring,	O
administration	O
of	O
Web	O
Logic	O
9.x,	O
10.x	O
on	O
Linux	O
environment.	O
•	O
Supporting	O
Builds	O
for	O
Multiple	O
environments	O
like	O
Dev,	O
QA,	O
Staging,	O
Perf	O
and	O
Production.	O
•	O
Performing	O
Manual	O
and	O
Automation	O
Builds	O
using	O
Maven	O
and	O
Jenkins.	O
•	O
Troubleshooting	O
the	O
middle	O
ware	O
issues	O
and	O
resolving	O
the	O
P2,P3	O
tickets	O
with	O
in	O
SLA	O
•	O
Provided	O
on	O
call	O
support	O
on	O
24/7	O
basis	O
•	O
Involved	O
in	O
creation	O
and	O
configuration	O
of	O
Domains,	O
JVM	O
instances	O
in	O
production,	O
QA	O
and	O
UAT	O
environments.	O
•	O
Configured	O
clusters	O
to	O
provide	O
fail	O
over,	O
load	O
balancing	O
and	O
deployed	O
applications	O
on	O
clusters.	O
•	O
Installed,	O
configured	O
and	O
administration	O
to	O
Web	O
logic	O
10.x,	O
JDBC	O
Data	O
source	O
and	O
Connection	O
pool	O
configuration	O
with	O
Oracle.	O
Web	O
Logic	O
Administration,	O
Monitoring	O
and	O
Troubleshooting	O
using	O
Admin	O
Console.	O
•	O
Have	O
excellent	O
experience	O
in	O
Client	O
Interaction	O
•	O
Provided	O
on	O
call	O
support	O
for	O
production	O
tickets	O
on	O
24/7	O
basis.	O
•	O
Deployment	O
of	O
web	O
and	O
enterprise	O
applications	O
and	O
their	O
updates	O
in	O
dev,	O
production,	O
pre-	O
production	O
using	O
Admin	O
console.	O
•	O
Building	O
the	O
source	O
code	O
using	O
Jenkins.	O
•	O
Helped	O
developers	O
in	O
resolving	O
SVN	O
issues	O
and	O
concerns.	O
•	O
Responsible	O
for	O
weekly	O
and	O
daily	O
work	O
checks	O
and	O
backups.	O
•	O
Environment:	O
WebLogic	O
Application	O
Server	O
10.3,	O
JDK1.6,	O
Oracle,	O
Apache	O
Webserver,	O
Linux,	O
JIRA,Infra,SSH,TOAD	O
KOhls	O
Retail	O
Services	O
Client	O
:	O
Kohls,	O
US	O
Role	O
:	O
Build	O
and	O
Release	O
Engineer.	O
Environment:	O
Maven,	O
Jenkins,	O
SVN,	O
Linux,	O
WebLogic,	O
Apache	O
Duration	O
:	O
July	O
2015	O
to	O
Nov	O
2015	O
Project	O
Description:	O
This	O
application	O
is	O
based	O
on	O
Java	O
technology.	O
For	O
this	O
we	O
have	O
to	O
schedule	O
the	O
tasks	O
and	O
have	O
to	O
collect	O
code	O
from	O
development	O
team	O
and	O
have	O
to	O
build	O
and	O
deploy	O
the	O
code	O
later	O
have	O
to	O
support	O
the	O
release	O
management	O
team	O
of	O
which	O
executing	O
Java	O
applications	O
build	O
and	O
deployments	O
in	O
Dev,	O
QA,	O
performance	O
and	O
production	O
environments.	O
Responsibilities:	O
•	O
Developing	O
and	O
maintaining	O
build	O
files	O
by	O
using	O
Ant	O
script.	O
•	O
Integrate	O
Unit	O
Testing	O
in	O
Ant	O
builds	O
•	O
Installation,	O
configuring,	O
administration	O
of	O
Web	O
Logic	O
9.x,	O
10.x	O
on	O
Linux	O
environment.	O
•	O
Supporting	O
Builds	O
for	O
Multiple	O
environments	O
like	O
Dev,	O
QA,	O
Staging,	O
Perf	O
and	O
Production.	O
•	O
Supporting	O
Builds	O
for	O
Multiple	O
environments	O
like	O
Dev,	O
QA,	O
Staging,	O
Perf	O
and	O
Production.	O
•	O
Performing	O
Manual	O
and	O
Automation	O
Builds	O
using	O
Maven	O
and	O
Jenkins.	O
•	O
Deploying	O
WAR,	O
EAR	O
applications	O
on	O
various	O
targeted	O
servers	O
in	O
the	O
clustered	O
environments.	O
•	O
Web	O
Logic	O
Administration,	O
Monitoring	O
and	O
Troubleshooting	O
using	O
Admin	O
Console.	O
•	O
Analyzing	O
log	O
files	O
and	O
periodic	O
removal	O
of	O
them	O
•	O
Creating	O
branches	O
&	O
merging	O
using	O
Subversion.	O
•	O
Performing	O
deployments	O
to	O
multiple	O
environments	O
like	O
Dev,	O
QA,	O
Field,	O
Perf,	O
UAT	O
&	O
Production	O
envs	O
•	O
Troubleshooting	O
application	O
related	O
issues	O
by	O
log	O
verification.	O
•	O
Writing	O
a	O
UNIX	O
Shell	O
Script	O
and	O
schedule	O
in	O
the	O
respective	O
run	O
levels	O
for	O
automate	O
day-to-day	O
activities	O
such	O
as	O
auto	O
start	O
application	O
server.	O
•	O
Automate	O
code	O
deployments	O
by	O
using	O
ANT	O
and	O
Jenkins.	O
•	O
Involved	O
in	O
changing	O
heap	O
parameters	O
like	O
–Xms,	O
-Xmx,	O
-XnoOpt,-XnoHup	O
etc.	O
•	O
Perform	O
daily	O
environment	O
health-check	O
•	O
Good	O
in	O
taking	O
the	O
thread	O
dumps	O
and	O
finding	O
the	O
root	O
cause	O
analysis.	O
•	O
Created	O
and	O
configured	O
web	O
logic	O
server	O
instances,	O
clusters	O
in	O
domain	O
environment.	O
•	O
Installed	O
web	O
logic	O
on	O
production	O
boxes	O
in	O
console	O
mode.	O
•	O
Strong	O
experience	O
in	O
administrating	O
by	O
using	O
Admin	O
console.	O
Environment:	O
WebLogic	O
Application	O
Server	O
9.2,	O
Java,	O
Oracle,	O
Apache	O
Webserver,	O
Linux,	O
JIRA,	O
Managenow,	O
Putty,	O
TOAD	O
Willing	O
to	O
relocate	O
to:	O
Hyderabad,	O
Telangana	O
-	O
Bangalore	O
Urban,	O
Karnataka	O
-	O
Chennai,	O
Tamil	O
Nadu	O
WORK	O
EXPERIENCE	O
Configuration	O
Engineer	O
Oracle	Companies
-	O
Hyderabad,	O
Telangana	O
-	O
July	O
2015	O
to	O
Present	O
•	O
Hands	O
on	O
experience	O
in	O
end-end	O
process	O
of	O
Build	O
Management,	O
Release	O
Management	O
and	O
Configuration	O
Management.	O
•	O
Hands	O
on	O
experience	O
on	O
supporting	O
configuration	O
management	O
tools	O
on	O
both	O
physical	O
and	O
cloud	O
environment	O
•	O
Involved	O
in	O
setting	O
up	O
Jenkins	O
in	O
Distributed	O
Environments	O
with	O
Master	O
and	O
Slave	O
•	O
Working	O
experience	O
on	O
Subversion(SVN)	O
administration	O
and	O
basic	O
usage	O
•	O
Creating	O
Branches,	O
tags	O
and	O
providing	O
SVN	O
user	O
access	O
to	O
all	O
developers	O
in	O
the	O
organization	O
•	O
Managing	O
application	O
server	O
instances	O
running	O
on	O
AWS	O
•	O
Involved	O
in	O
configuring	O
EC2	O
instances	O
along	O
with	O
Auto	O
scale	O
up	O
options.	O
•	O
Involved	O
in	O
configuration	O
Management	O
using	O
CHEF	O
and	O
automated	O
the	O
complete	O
platform	O
setup.	O
•	O
Good	O
knowledge	O
on	O
Cookbooks,	O
Chef	O
Kitchen,	O
Burks	O
file	O
and	O
Metadata.	O
•	O
Involved	O
in	O
automating	O
the	O
release	O
using	O
UDeploy	O
and	O
deploying	O
the	O
application	O
to	O
different	O
environments.	O
•	O
Involved	O
in	O
container	O
setup	O
with	O
Docker.	O
Having	O
good	O
understanding	O
of	O
creating	O
and	O
running	O
Docker	O
images.	O
•	O
Involved	O
in	O
writing	O
Applications,	O
Componenets,	O
Resources	O
and	O
component	O
process	O
flow.	O
•	O
Configured	O
Jenkins	O
as	O
contionus	O
integration	O
tool	O
for	O
regular	O
source	O
code	O
builds.	O
•	O
Experience	O
in	O
setting	O
up	O
branching	O
strategies,	O
merging	O
and	O
taking	O
regular	O
backups	O
of	O
the	O
source	O
code	O
on	O
SVN	O
server	O
•	O
Helping	O
the	O
Developers	O
in	O
SVN	O
related	O
issues	O
•	O
Written	O
the	O
integrated	O
build	O
automation	O
scripts	O
using	O
Ant	O
•	O
Perform	O
the	O
QA	O
&	O
Stress	O
and	O
UAT	O
builds	O
and	O
deployed	O
the	O
binaries	O
on	O
respective	O
environment	O
servers	O
•	O
Monitoring	O
the	O
deployment	O
in	O
all	O
the	O
servers	O
•	O
Supported	O
setting	O
up	O
of	O
various	O
environments	O
in	O
multi-tier	O
architecture	O
involving	O
load	O
balancers,	O
Apache	O
webservers,	O
Oracle	Companies
database,	O
•	O
Developed	O
custom	O
scripts	O
to	O
automate	O
the	O
build	O
and	O
release	O
process.	O
•	O
Implemented	O
a	O
custom	O
authentication	O
with	O
WebLogic	O
for	O
user	O
authentication,	O
authorization	O
and	O
password	O
policy	O
•	O
Monitoring	O
environment	O
using	O
monitoring	O
tools	O
like	O
Wily	O
monitoring	O
tool	O
and	O
custom	O
shell	O
script.	O
•	O
Involved	O
in	O
integrating	O
WebLogic	O
with	O
Wily	O
introscope.	O
•	O
Involved	O
in	O
resolving	O
tickets	O
with	O
different	O
SLAs	O
like	O
SEV1,	O
SEV2,	O
SEV3	O
and	O
SEV4.	O
•	O
Involved	O
in	O
change	O
management	O
process	O
like	O
opening	O
change	O
records	O
using	O
change	O
management	O
tools	O
like	O
INFRA,	O
Managenow.	O
•	O
Providing	O
on	O
call,	O
weekend	O
and	O
deployment	O
support.	O
•	O
Involved	O
in	O
applying	O
security	O
patches	O
using	O
WebLogic	O
Utility.	O
•	O
Deploying	O
applications	O
using	O
different	O
deployment	O
strategies	O
like	O
Stage,	O
No	O
Stage	O
and	O
External	O
stage.	O
Configuration	O
Engineer	O
Oracle	Companies
Devops	O
EDUCATION	O
B.TECH/B.E	O
Annamacharya	O
Institute	O
of	O
Technology,	O
JNTU,	O
Hyderabad	O
-	O
Hyderabad,	O
Telangana	O
2015	O
SKILLS	O
AWS	O
(1	O
year),	O
CHEF	O
(1	O
year),	O
Linux	O
(2	O
years),	O
git,	O
svn,	O
maven,	O
devops,	O
jenkins,	O
Docker,	O
weblogic	O
ADDITIONAL	O
INFORMATION	O
Operating	O
Systems	O
Windows	O
servers	O
[…]	O
Windows	O
XP/7,	O
Red	O
Hat	O
LINUX	O
5	O
Database	O
Oracle	Companies
11g	O
Release	O
Tools	O
UDeploy,	O
Jenkins	O
Cloud	O
AWS	O
Configuration	O
Tools	O
CHEF	O

Pratibha	O
P	O
Principal	Jobs
Consultant	Jobs
at	O
Oracle	Companies
Bengaluru,	O
Karnataka	O
-	O
Email	O
me	O
on	O
Indeed:	O
indeed.com/r/Pratibha-P/b4c1202741d63c6c	O
Over	O
14	O
years	O
of	O
experience	O
in	O
estimation,	O
design,	O
development,	O
