(z/OS)	O
•	O
Database	O
-	O
DB2,	O
SQL,	O
Teradata.	O
•	O
Utilities	O
-	O
FILE-AID,	O
IDCAMS,	O
DFSORT	O
basics,	O
LIBRARIAN,	O
FTP/SFTP,	O
CA-7	O
basics.	O
•	O
Tools	O
-	O
Query	O
Management	O
Tool	O
(QMF),	O
SQL	O
Assistant,	O
Service	O
now,	O
Remedy.	O
Key	O
Strengths:	O
●	O
Effective	O
Communication	O
Skills	O
and	O
Zeal	O
to	O
learn.	O
●	O
Flexibility	O
and	O
Adaptability.	O
●	O
Good	O
Leadership	O
Qualities.	O
●	O
Analytical	O
and	O
Problem	O
Solving	O
Skills.	O
Achievements:	O
●	O
Received	O
STAR	O
award	O
for	O
working	O
on	O
various	O
system	O
improvement	O
and	O
automation	O
activities	O
●	O
Received	O
multiple	O
INSTA	O
awards	O
for	O
my	O
performance	O
in	O
the	O
projects	O
worked	O

Anvitha	O
Rao	O
Automation	Technology
developer	O
-	O
Email	O
me	O
on	O
Indeed:	O
indeed.com/r/Anvitha-Rao/9d6acc68cc30c71c	O
Seeking	O
a	O
software	O
development	O
internship	Skills
position	O
for	O
Summer	O
2018	O
that	O
utilizes	O
my	O
technical	O
skills,	O
education	O
and	O
passion	O
for	O
solving	O
interesting	O
problems	O
as	O
a	O
software	O
professional.	O
Willing	O
to	O
relocate:	O
Anywhere	O
WORK	O
EXPERIENCE	O
Automation	Technology
developer	O
SAP	O
Labs	O
-	O
Bengaluru,	O
Karnataka	O
-	O
August	O
2016	O
to	O
August	O
2017	O
Worked	O
as	O
an	O
automation	O
developer	O
in	O
the	O
development	O
of	O
cloud	O
based	O
Human	O
capital	O
management	O
System	O
and	O
Integration	O
frameworks	O
Dell	O
Boomi	O
and	O
SAP	O
HANA	O
Cloud	O
Platform	O
Integration.	O
●	O
Development	O
of	O
automation	O
framework	O
using	O
Java	O
Selenium	O
and	O
RestFul	O
API's	O
for	O
payroll	O
projects.	O
●	O
Collaborating	O
with	O
customers	O
on	O
migrating	O
Payroll	O
projects	O
to	O
SAP	O
HANA	O
Cloud	O
Platform	O
Integration.	O
●	O
Involved	O
in	O
regression,	O
unity,	O
functionality,	O
performance,	O
sanity	O
and	O
acceptance	O
test	O
driven	O
development	O
process.	O
Intern	O
SAP	O
Labs	O
-	O
Bengaluru,	O
Karnataka	O
-	O
February	O
2016	O
to	O
July	O
2016	O
Worked	O
on	O
migrating	O
Business	O
intelligence	O
tool,	O
Universe	O
Design	O
Tool	O
in	O
Visual	O
Studio	O
using	O
C++.	O
●	O
Automation	Technology
of	O
test	O
cases	O
for	O
identifying	O
operations	O
supported	O
by	O
databases	O
using	O
Java.	O
●	O
Tools:	O
Universe	O
Design	O
Tool,	O
Information	O
Design	O
Tool,	O
Webi	O
and	O
Perforce.	O
Projects:	O
GeoSpark	O
Integrated	O
with	O
Apache	O
Hadoop	O
●	O
Identifies	O
top	O
50	O
pick	O
up	O
points	O
in	O
New	O
York	O
city	O
based	O
on	O
distributed	O
New	O
York	O
taxi	O
data	O
using	O
Apache	O
Spark	O
and	O
Scala.	O
Iaas	O
Implementation:	O
Cloud	O
application	O
for	O
Image	O
Recognition	O
●	O
This	O
project	O
uses	O
Amazon	O
S3,	O
SQS	O
and	O
EC2	O
instances	O
to	O
provide	O
Image	O
recognition	O
service	O
to	O
users	O
by	O
implementing	O
load	O
balancing	O
and	O
web	O
services.	O
Spam	O
Detection	O
●	O
Identifying	O
spam	O
messages	O
using	O
Natural	O
Language	O
processing	O
techniques	O
in	O
python.	O
Analysis	O
of	O
Financial	O
Data	O
https://www.indeed.com/r/Anvitha-Rao/9d6acc68cc30c71c?isid=rex-download&ikw=download-top&co=IN	O
●	O
Exploratory	O
data	O
analysis	O
of	O
stock	O
prices	O
using	O
various	O
data	O
visualization	O
techniques	O
in	O
pandas	O
and	O
d3.js	O
Effective	O
prediction	O
and	O
prevention	O
of	O
air	O
pollution	O
caused	O
due	O
to	O
automobiles	O
using	O
IoT	O
and	O
data	O
analytics	O
techniques	O
●	O
Analyzes	O
pollutants	O
at	O
different	O
geographical	O
locations	O
and	O
suggests	O
a	O
least	O
polluted	O
route	O
on	O
an	O
android	O
application.	O
●	O
Co-authored	O
a	O
paper	O
--Ref	O
link:	O
http://www.ijrcct.org/index.php/ojs/article/view/1416	O
EDUCATION	O
Masters	O
in	O
Computer	O
Science	O
Arizona	O
State	O
University	O
-	O
Tempe,	O
AZ	O
September	O
2019	O
Bachelor	O
of	O
Engineering	O
in	O
Computer	O
Science	O
M	O
S	O
Ramaiah	O
Institute	O
of	O
Technology	O
-	O
Bengaluru,	O
Karnataka	O
September	O
2012	O
to	O
June	O
2016	O
SKILLS	O
JAVA	O
(1	O
year),	O
C++	O
(Less	O
than	O
1	O
year),	O
Hadoop	O
(Less	O
than	O
1	O
year),	O
HADOOP	O
(Less	O
than	O
1	O
year),	O
CSS	O
(Less	O
than	O
1	O
year)	O
LINKS	O
https://www.linkedin.com/in/anvitha-d-rao-65a068a7	O
ADDITIONAL	O
INFORMATION	O
Technical	O
Skills:	O
Programming	O
Languages:	O
C,	O
C++,	O
HTML/CSS,	O
Java,	O
Python,	O
Javascript	O
Technologies:	O
IoT,	O
MySQL,	O
PostgreSQL,	O
D3js,	O
Hadoop	O
and	O
Spark,	O
Gephi	O
https://www.linkedin.com/in/anvitha-d-rao-65a068a7	O

Arun	O
Elumalai	O
QA	O
Tester	O
Chennai,	O
Tamil	O
Nadu	O
-	O
Email	O
me	O
on	O
Indeed:	O
indeed.com/r/Arun-Elumalai/26575d617d50ea04	O
•	O
15	O
Months	O
of	O
Experience	O
as	O
a	O
QA	O
Tester	O
in	O
Software	O
Testing	O
(Mainframe)	O
•	O
Experience	O
in	O
Automation,	O
Functional,	O
UI	O
testing	O
and	O
Regression	O
Testing.	O
•	O
Involvement	O
in	O
preparation	O
of	O
Test	O
scenarios,	O
Test	O
cases	O
and	O
executing	O
the	O
same.	O
•	O
Defect	O
reporting	O
and	O
tracking	O
via	O
Rational	O
Quality	O
Manager.	O
•	O
Preparation	O
of	O
test	O
closure	O
reports.	O
WORK	O
EXPERIENCE	O
QA	O
Tester	O
Accenture	O
-	O
November	O
2016	O
to	O
March	O
2018	O
•	O
Associate	O
Software	O
Engineer	O
|	O
Accenture	O
Services	O
Pvt	O
Ltd	O
|	O
Nov	O
2016	O
to	O
Mar	O
2018	O
•	O
Domain:	O
Financial	O
Services	O
-	O
Payments	O
Domain	O
•	O
Application:	O
VisionPLUS	O
PROJECT	O
PROFILE	O
Client	O
-	O
First	O
Data	O
Corporation	O
Role	O
-	O
QA	O
Tester	O
Application	O
-	O
VisionPLUS	O
Description	O
and	O
Responsibilities	O
1.	O
Have	O
worked	O
in	O
functional	O
releases	O
and	O
tested	O
across	O
clients	O
in	O
the	O
EMEA	O
region.	O
Performed	O
system	O
integration	O
testing	O
for	O
new	O
clients	O
that	O
came	O
into	O
VisionPlus.	O
2.	O
Automated	O
manual	O
scripts	O
in	O
Regression	O
Testing	O
and	O
Executing	O
the	O
same	O
using	O
Selenium	Technology
Web	O
driver	O
through	O
Sauce	O
Labs.	O
3.	O
Performed	O
UI	O
Testing	O
in	O
First	O
Apply	O
and	O
First	O
Online	O
4.	O
Tested	O
various	O
functionalities	O
of	O
credit	O
card	O
life	O
cycle	O
like	O
account	O
boarding,	O
embossing,	O
account/card	O
transfer,	O
replacement	O
and	O
reissue	O
of	O
cards.	O
5.	O
Tested	O
manual	O
and	O
auto	O
enrollment	O
of	O
offers,	O
cashback	O
offers.	O
PERFORMANCE	O
ACHIEVEMENTS	O
•	O
Won	O
The	O
Rising	O
Star	O
Award	O
for	O
the	O
year	O
2017	O
EDUCATION	O
Bachelor	O
of	O
Engineering	O
in	O
Automobile	O
Engineering	O
https://www.indeed.com/r/Arun-Elumalai/26575d617d50ea04?isid=rex-download&ikw=download-top&co=IN	O
Sri	O
Venkateswara	O
College	O
Of	O
Engineering	O
-	O
Chennai,	O
Tamil	O
Nadu	O
2012	O
to	O
2016	O
SKILLS	O
ANSYS	O
(Less	O
than	O
1	O
year),	O
CATIA	O
(Less	O
than	O
1	O
year),	O
CREO	O
(Less	O
than	O
1	O
year),	O
PARAMETRIC	O
(Less	O
than	O
1	O
year),	O
PYTHON	O
(Less	O
than	O
1	O
year),	O
Selenium	Technology
,	O
Selenium	Technology
Webdriver,	O
Testing,	O
Functional	O
Testing,	O
Automation	O
Testing,	O
Regression	O
Testing,	O
Quality	O
Assurance	O
ADDITIONAL	O
INFORMATION	O
TECHNICAL	O
SKILLS	O
•	O
Languages	O
-	O
Python	O
•	O
Software/Tools	O
-	O
Selenium	Technology
,	O
WAF,	O
Sauce	O
Labs,	O
Jenkins,	O
Creo	O
parametric	O
2.0,	O
Catia	O
V6,	O
Ansys	O

Ashalata	O
Bisoyi	O
Transaction	O
Processor	O
-	O
Oracle	Companies
India	Companies
Private	Companies
Limited	Companies
Bengaluru,	O
Karnataka	O
-	O
Email	O
me	O
on	O
Indeed:	O
indeed.com/r/Ashalata-Bisoyi/cf02125911cfb5df	O
To	O
secure	O
a	O
position	O
an	O
esteem	O
organization	O
with	O
good	O
working	O
culture	O
that	O
will	O
help	O
my	O
career	O
in	O
the	O
field	O
of	O
finance	O
through	O
my	O
sincerity,	O
hard	O
works	O
and	O
skills.	O
WORK	O
EXPERIENCE	O
Transaction	O
Processor	O
Oracle	Companies
India	Companies
Private	Companies
Limited	Companies
-	O
April	O
2016	O
to	O
Present	O
2	Skills
Year	Skills
of	Skills
experience	Skills
with	Skills
Oracle	Skills
India	Skills
Private	Skills
Limited	Skills
in	Skills
expense	Skills
team.	Skills
My	Skills
work	Skills
is	Skills
auditing	Skills
of	Skills
expense	Skills
reports	Skills
of	Skills
employees	Skills
of	Skills
all	Skills
the	Skills
countries,	Skills
handling	Skills
queries	Skills
through	Skills
emails	Skills
and	Skills
calls	Skills
also.	Skills
JOB	O
DESCRIPTION	O
•	O
Auditing	Responsibility
of	Responsibility
expense	Responsibility
reports	Responsibility
of	Responsibility
the	Responsibility
employees	Responsibility
for	Responsibility
all	Responsibility
the	Responsibility
countries	Responsibility
and	Responsibility
working	Responsibility
on	Responsibility
service	Responsibility
portal	Responsibility
(Answering	Responsibility
queries	Responsibility
through	Responsibility
email)	Responsibility
•	Responsibility
Handling	Responsibility
the	Responsibility
team	Responsibility
in	Responsibility
absence	Responsibility
of	Responsibility
seniors.	Responsibility
•	Responsibility
Working	Responsibility
on	Responsibility
Payment	Responsibility
Rejections,	Responsibility
export	Responsibility
of	Responsibility
expense	Responsibility
reports	Responsibility
to	Responsibility
AP.	Responsibility
•	Responsibility
Take	Responsibility
care	Responsibility
of	Responsibility
running	Responsibility
Backlog,	Responsibility
Having	Responsibility
knowledge	Responsibility
about	Responsibility
travel	Responsibility
advance.	Responsibility
EDUCATION	O
Master	Education
of	Education
Finance	Education
and	Education
Control	Education
in	Education
MFC	Education
Khallikote	Education
Autonomous	Education
college	Education
-	Education
Brahmapur,	Education
Orissa	Education
2015	Education
Bachelor	Education
in	Education
Commerce	Education
Berhampur	Education
university	Education
-	Education
Brahmapur,	Education
Orissa	Education
2013	Education
Accounting	Education
Science	Education
College,	Education
Hinjilicut	Education
-	Education
Brahmapur,	Education
Orissa	Education
2010	Education
Education	Education
Council	Education
of	Education
Higher	Education
Secondary	Education
-	Education
Orissa,	Education
IN	Education
2008	Education
Government	Education
girls	Education
High	Education
school	Education
-	Education
Hinjilikatu,	Education
Orissa	Education
https://www.indeed.com/r/Ashalata-Bisoyi/cf02125911cfb5df?isid=rex-download&ikw=download-top&co=IN	Education
Board	Education
of	Education
Secondary	Education
Education	Education
-	Education
Orissa,	Education
IN	Education
ADDITIONAL	O
INFORMATION	O
•	O
Good	Others
analytical	Others
skills	Others
and	Others
flexible	Others
in	Others
work	Others
atmosphere.	Others
•	Others
Able	Others
to	Others
handle	Others
complex	Others
situation	Others
under	Others
process	Others
•	Others
Willingness	Others
to	Others
learn	Others
•	Others
Ability	Others
to	Others
meet	Others
deadlines	Others
•	Others
Every	Others
time	Others
accept	Others
the	Others
new	Others
challenges	Others
OTHER	O
QUALIFICATIONS	O
•	O
DOEACC	Others
O	Others
LEVEL	Others
•	Others
M.S.	Others
OFFICE	Others

Ashok	O
Kunam	O
Team	O
Lead	O
-	O
Microsoft	O
-	O
Email	O
me	O
on	O
Indeed:	O
indeed.com/r/Ashok-Kunam/7aac8767aacf10a0	O
•	O
Software	Roles
Engineering	Roles
professional	O
with	O
over	O
2.5	O
years	O
of	O
experience	O
in	O
development,	O
enhancement,	O
integration,	O
implementation	O
and	O
maintenance	O
of	O
software	O
applications	O
using	O
Oracle	Companies
•	O
Served	O
some	O
of	O
the	O
major	O
clients	O
such	O
as	O
Microsoft,	O
Cisco,	O
Oracle	Companies
Eloqua,	O
iTalent	O
•	O
Knowledge	O
of	O
Operating	O
Systems	O
(OS)	O
coding	O
techniques,	O
Internet	O
Protocol	O
(IP),	O
interfaces	O
and	O
hardware	O
subsystems,	O
reading	O
schematics	O
and	O
data	O
sheets	O
for	O
components	O
•	O
Expertise	O
in	O
Java,	O
J2EE,	O
hibernate,	O
spring,	O
PHP,	O
Nifi,	O
Angular	O
JS,	O
JavaScript,	O
JQuery,	O
REST	O
Web	O
services,	O
Jive,	O
Lithium	O
•	O
Successfully	O
developed	O
cloud	O
based	O
connectors	O
using	O
REST	O
Web	O
services	O
and	O
JIVE	O
custom	O
tiles	O
&	O
plugins	O
•	O
Proficient	O
in	O
end-to-end	O
implementation	O
of	O
various	O
projects;	O
including	O
designing,	O
development,	O
coding,	O
debugging,	O
analyzing	O
the	O
logs	O
&	O
implementation	O
of	O
software	O
applications	O
•	O
Proven	O
skills	O
of	O
understanding	O
business	O
requirements	O
and	O
translating	O
them	O
into	O
technical	O
specifications	O
•	O
Possess	O
interpersonal,	O
analytical	O
and	O
negotiation	O
skills	O
with	O
proven	O
track	O
record	O
of	O
utilizing	O
a	O
process-oriented	O
approach	O
towards	O
the	O
accomplishment	O
of	O
cost,	O
profit,	O
service	O
&	O
organizational	O
goals	O
WORK	O
EXPERIENCE	O
Team	O
Lead	O
Microsoft	O
-	O
July	O
2017	O
to	O
Present	O
•	O
Environment:	O
Java	O
1.8,	O
Spring	O
MVC,	O
Hibernate,	O
REST	O
API	O
Calls,	O
Power	O
BI	O
desktop	O
tool,	O
Lithium	O
Bulk	O
data	O
API,	O
SQL	O
Server,	O
Maven,	O
Log	O
4j,	O
Git,	O
JIRA,	O
Scrum	O
•	O
Role:	O
Team	O
Lead	O
•	O
Period:	O
July	O
'17	O
-	O
Till	O
Date	O
•	O
Description:	O
Power	O
BI	O
deployed	O
on	O
Lithium	O
Community,	O
7,	O
000	O
Power	O
BI	O
users	O
can	O
collaborate	O
and	O
transfer	O
the	O
knowledge	O
among	O
them.	O
On	O
an	O
average	O
150	O
k	O
activity	O
per	O
day	O
in	O
the	O
community.	O
Cloud	O
Connector	O
is	O
required	O
to	O
fetch	O
the	O
all	O
the	O
activities	O
from	O
the	O
community	O
and	O
perform	O
data	O
mining	O
and	O
preserve	O
into	O
database	O
as	O
report	O
generator	O
format	O
•	O
Highlights:	O
◦	O
Provided	O
support	O
in	O
the	O
total	O
software	O
development	O
life	O
cycle	O
of	O
the	O
project	O
◦	O
Implemented	O
cloud	O
connector	O
to	O
read	O
the	O
Lithium	O
bulk	O
data	O
API,	O
parse	O
the	O
data	O
and	O
inserted	O
it	O
into	O
SQL	O
Server	O
◦	O
Generated	O
views	O
as	O
per	O
requirements	O
&	O
prepared	O
Power	O
BI	O
reports	O
•	O
Organization:	O
iTalent	O
Corporation	O
•	O
Title:	O
MyiTalent	O
•	O
Client:	O
iTalent	O
https://www.indeed.com/r/Ashok-Kunam/7aac8767aacf10a0?isid=rex-download&ikw=download-top&co=IN	O
•	O
Environment:	O
Java	O
1.8,	O
PHP,	O
REST	O
API	O
Calls,	O
hibernate,	O
Angular	O
JS,	O
CSS,	O
MySQL,	O
Maven,	O
Log	O
4j,	O
Git,	O
JIRA,	O
Linux	O
•	O
Role:	O
Team	O
Lead	O
•	O
Period:	O
July	O
'17	O
-	O
Till	O
Date	O
•	O
Description:	O
Instantly	O
find	O
and	O
hire	O
the	O
right	O
candidate	O
for	O
your	O
job	O
opening.	O
With	O
MyiTalent,	O
corporate	O
human	O
resource	O
managers	O
and	O
hiring	O
managers	O
can	O
now	O
easily	O
manage	O
the	O
hiring	O
process	O
with	O
their	O
recruiters.	O
Review	O
and	O
select	O
from	O
pre-screened	O
candidates	O
that	O
match	O
your	O
requirements.	O
Find	O
and	O
identify	O
experts	O
within	O
your	O
company.	O
Browse	O
project	O
scope	O
of	O
work	O
and	O
details,	O
including	O
budget	O
information.	O
Collaborate	O
with	O
your	O
own	O
personal	O
recruiter	O
at	O
all	O
times.	O
Provide	O
feedback	O
on	O
candidates	O
and	O
projects	O
•	O
Highlights:	O
◦	O
Developed	O
PHP	O
Backend	O
Services	O
◦	O
Implemented	O
ZOHO	O
integration	O
for	O
jobs	O
and	O
candidates	O
using	O
REST	O
web	O
services	O
◦	O
Created	O
Cron	O
Job	O
to	O
fetch	O
candidates	O
from	O
ZOHO	O
•	O
Organization:	O
iTalent	O
Corporation	O
•	O
Title:	O
CSC	O
•	O
Client:	O
Cisco	O
•	O
Environment:	O
Java	O
1.8,	O
Spring	O
MVC,	O
Hibernate,	O
REST	O
API	O
Calls,	O
Lithium	O
Bulk	O
data	O
API,	O
MySQL,	O
Maven,	O
Log	O
4j,	O
Git,	O
JIRA,	O
Scrum	O
•	O
Role:	O
Team	O
Lead	O
•	O
Period:	O
July	O
'17	O
-	O
Till	O
Date	O
•	O
Description:	O
Migration	O
from	O
Drupal	O
community	O
to	O
the	O
Lithium	O
Community	O
which	O
is	O
enhanced	O
with	O
custom	O
cloud	O
search	O
using	O
Attivio.	O
•	O
Highlights:	O
◦	O
Provided	O
support	O
in	O
the	O
total	O
software	O
development	O
life	O
cycle	O
of	O
the	O
project	O
◦	O
Implemented	O
cloud	O
connector	O
to	O
read	O
the	O
Lithium	O
bulk	O
data	O
API,	O
parse	O
the	O
data	O
and	O
inserted	O
it	O
into	O
SQL	O
Server	O
◦	O
Generated	O
views	O
as	O
per	O
requirements	O
&	O
prepared	O
Power	O
BI	O
reports	O
EDUCATION	O
Bachelor	O
of	O
Technology	O
in	O
ECE	O
Jawaharlal	O
Nehru	O
Technology	O
University	O
-	O
Kakinada,	O
Andhra	O
Pradesh	O
2014	O
SKILLS	O
database	O
(Less	O
than	O
1	O
year),	O
Git	O
(Less	O
than	O
1	O
year),	O
Java	O
(Less	O
than	O
1	O
year),	O
JIRA	O
(Less	O
than	O
1	O
year),	O
life	O
cycle	O
(Less	O
than	O
1	O
year)	O
LINKS	O
https://www.linkedin.com/in/ashok-kunam-85a845a8	O
https://www.linkedin.com/in/ashok-kunam-85a845a8	O
ADDITIONAL	O
INFORMATION	O
Technical	O
Skills	O
•	O
Programming	O
Languages:	O
Java	O
&	O
J2EE,	O
PHP,	O
Apache	O
Nifi,	O
SOAP	O
Web	O
Services,	O
Rest	O
Web	O
Services,	O
Jackson-2	O
•	O
Framework's:	O
Spring,	O
Hibernate,	O
Junit,	O
Mockito	O
•	O
Database:	O
MYSQL,	O
SQL	O
Server,	O
Oracle	Companies
•	O
App/Web	O
Servers:	O
Tomcat,	O
Apache	O
•	O
Operating	O
Systems:	O
Windows,	O
Linux	O
•	O
SKM:	O
Lithium	O
•	O
Tools:	O
Git,	O
JIRA,	O
Eclipse,	O
putty	O
Knowledge	O
Purview	O
•	O
Methodologies	O
and	O
Principles:	O
◦	O
Code	O
Generation	O
Tools	O
◦	O
Documentation	O
Generation	O
◦	O
Inversion	O
of	O
Control	O
◦	O
Iterative	O
Development	O
◦	O
Object	O
Oriented	O
Programming	O
◦	O
Deployment	O
◦	O
Agile	O
Professional	O
Experience	O
Core	O
Competencies	O
~	O
Requirement	O
Gathering	O
~	O
Deployment	O
&	O
Support	O
~	O
Project	O
Management	O
~	O
Software	O
Development	O
Life	O
Cycle	O
~	O
Delivery	O
Management	O
~	O
Quality	O
Assurance	O
~	O
Application	O
/	O
Software	O
Development	O
~	O
Liaison	O
&	O
Coordination	O

Asish	O
Ratha	O
Subject	O
matter	O
Expert	O
-	O
Accenture	O
Chennai,	O
Tamil	O
Nadu	O
-	O
Email	O
me	O
on	O
Indeed:	O
indeed.com/r/Asish-Ratha/853988e0e0e236a3	O
WORK	Jobs
EXPERIENCE	Jobs
Subject	Jobs
matter	Jobs
Expert	Jobs
Accenture	Jobs
-	Jobs
March	Jobs
2012	Jobs
to	Jobs
Present	Jobs
Subject	Jobs
matter	Jobs
expert	Jobs
EDUCATION	Education
Berhampur	Education
university,	Education
Khallikote	Education
autonomous	Education
college	Education
-	Education
Brahmapur,	Education
Orissa	Education
SKILLS	Skills
Invoice	Skills
(5	Skills
years),	Skills
posting.	Skills
(5	Skills
years),	Skills
TRAINING	Skills
(4	Skills
years)	Skills
ADDITIONAL	O
INFORMATION	O
SKILLS	Skills
Invoice	Skills
processing,	Skills
Team	Skills
handling,	Skills
new	Skills
joiners	Skills
training.sap	Skills
posting,vendor	Skills
call	Skills
attend	Skills
and	Skills
resolve	Skills
the	Skills
issue,meet	Skills
SLA	Skills
tat,working	Skills
with	Skills
client	Skills
tool.	Skills
https://www.indeed.com/r/Asish-Ratha/853988e0e0e236a3?isid=rex-download&ikw=download-top&co=IN	O

Avin	O
Sharma	O
Senior	O
Associate	O
Consultant	O
-	O
Infosys	Companies
Limited	O
Hyderabad,	O
Telangana	O
-	O
Email	O
me	O
on	O
Indeed	Companies
:	O
indeed.com/r/Avin-Sharma/3ad8a8b57a172613	O
WORK	O
EXPERIENCE	O
Senior	O
Associate	O
Consultant	O
Infosys	Companies
Limited	O
-	O
July	O
2015	O
to	O
Present	O
Worked	O
on	O
Presales	Skills
activities	O
preparing	O
Proposals,	O
RFP's,	O
preparing	O
presentations,	O
budgets/	O
quotations	O
based	O
on	O
client	O
requirements.	O
•	O
Responsible	O
for	O
entire	O
sales	O
cycle	O
from	O
market	O
research	O
for	O
prospective	O
clients	O
to	O
final	O
negotiation	O
&	O
sales	O
closure.	O
•	O
Worked	O
on	O
mapping	O
commercials	O
to	O
increase	O
the	O
profits	O
and	O
resources	O
planning/	O
utilization.	O
•	O
Leading	O
and	O
coordinating	O
a	O
team	O
of	O
business	O
analysts,	O
developers	O
and	O
testers	O
for	O
execution	O
of	O
multiple	O
projects.	O
•	O
Developed	O
strategies	O
and	O
generated	O
business	O
for	O
the	O
firm	O
by	O
building	O
corporate	O
relationships	O
with	O
client.	O
Senior	O
System	O
Engineer	O
Infosys	Companies
Limited	O
-	O
August	O
2008	O
to	O
April	O
2013	O
Worked	O
as	O
a	O
quality	O
analyst	O
for	O
client;	O
performed	O
system	O
testing	O
for	O
their	O
customer	O
web	O
portal	O
having	O
modules	O
like	O
Dashboard,	O
Billing	Technology
,	O
Shop,	O
Payments,	O
Login	O
etc.	O
•	O
Led	O
a	O
team	O
of	O
three	O
system	O
engineers;	O
identified	O
competency	O
gap	O
and	O
conducted	O
knowledge	O
sharing	O
sessions	O
for	O
new	O
team	O
members.	O
•	O
Communicated	O
with	O
the	O
client	O
team	O
members	O
on	O
frequent	O
basis	O
for	O
understanding	O
their	O
issues	O
and	O
bringing	O
action	O
items	O
to	O
closure.	O
•	O
Independently	O
handled	O
the	O
responsibility	O
for	O
designing	O
manual	O
test	O
cases	O
and	O
executing	O
them.	O
•	O
Worked	O
on	O
client's	O
merger	O
Integration	O
application	O
as	O
a	O
Developer	O
which	O
involved	O
migration	O
from	O
lower	O
framework	O
to	O
higher	O
framework.	O
•	O
Responsible	O
for	O
migrating	O
the	O
part	O
of	O
application	O
developed	O
in	O
dot	O
net	O
from	O
lower	O
version	O
to	O
higher	O
version.	O
•	O
Developed	O
the	O
internal	O
portals	O
on	O
Dot	O
Net	O
platform	O
for	O
Infosys	Companies
team	O
members.	O
•	O
Completed	O
the	O
assigned	O
tasks	O
as	O
per	O
the	O
timelines	O
and	O
ensured	O
that	O
the	O
given	O
tasks	O
are	O
completed	O
with	O
compliance	O
to	O
the	O
benchmarks.	O
https://www.indeed.com/r/Avin-Sharma/3ad8a8b57a172613?isid=rex-download&ikw=download-top&co=IN	O
•	O
Received	O
STAR	O
Certification	O
for	O
showcasing	O
outstanding	O
Soft	O
Skills	O
on	O
'Business	O
&	O
interpersonal	O
communication	O
for	O
Client	O
delight.	O
Guru	O
Nanak	O
Dev	O
University	O
Amritsar,	O
Punjab	O
-	O
July	O
2004	O
to	O
June	O
2008	O
EDUCATION	O
Great	O
Lakes	O
Institute	O
of	O
Management	O
-	O
Chennai,	O
Tamil	O
Nadu	O
April	O
2014	O
to	O
April	O
2015	O
SKILLS	O
Requirement	O
Analysis	O
(Less	O
than	O
1	O
year),	O
Sales	O
support	O
(Less	O
than	O
1	O
year),	O
Test	O
Planning	O
(Less	O
than	O
1	O
year)	O
ADDITIONAL	O
INFORMATION	O
Skills	O
Bid	O
management,	O
Sales	O
support,	O
Requirement	O
Analysis,	O
Test	O
Planning	O
and	O
Test	O
execution	O

Ayushi	O
Srivastava	O
Senior	O
Analyst	O
-	O
Cisco	O
New	O
Delhi,	O
Delhi	O
-	O
Email	Companies
me	O
on	O
Indeed:	O
indeed.com/r/Ayushi-Srivastava/2bf1c4b058984738	O
IT	O
Professional	O
with	Skills
an	Skills
experience	Skills
of	Skills
1year	Skills
and	Skills
10	Skills
months	Skills
(22	Skills
months)	Skills
.	Skills
I	Skills
am	Skills
looking	Skills
forward	Skills
to	Skills
work	Skills
in	Skills
a	Skills
competitive	Skills
environment	Skills
and	Skills
enhance	Skills
my	Skills
skills	Skills
of	Skills
networking	Skills
and	Skills
work	Skills
towards	Skills
the	Skills
growth	Skills
of	Skills
the	Skills
organization.	Skills
Willing	O
to	O
relocate:	O
Anywhere	O
WORK	O
EXPERIENCE	O
Senior	O
Analyst	O
Cisco	O
-	O
2016	O
to	O
Present	O
Working	O
in	O
the	O
network	O
Voip	O
team	O
as	O
a	O
tier2	O
engineer.	O
CCNA	O
Certified.	O
Knowledge	O
of	O
PBx,	O
telephone	O
issue	O
troubleshooting.	O
Perform	O
troubleshooting	O
on	O
all	O
endpoints	O
and	O
have	O
direct	O
interaction	O
with	O
customers	O
Managing	O
all	O
the	O
Cisco,	O
Tandberg	O
and	O
Polycom	O
telepresence	O
endpoints.	O
Working	O
on	O
TMS	O
(Telepresence	O
Management	O
Suit),	O
VCS	O
(Video	O
communication	O
Server)	O
and	O
CUCM	O
(Cisco	O
unified	O
call	O
manager)	O
Having	O
knowledge	O
about	O
network	O
protocols	O
like	O
SIP,	O
SCCP	O
and	O
H.323.	O
Experience	O
of	O
configuration	O
and	O
troubleshooting	O
Cisco	O
routers	O
and	O
switches.	O
Experience	O
of	O
using	O
RTMT	O
tool	O
for	O
monitoring	O
of	O
CUCM	O
and	O
taking	O
logs.	O
EDUCATION	O
B.Tech	O
HMR	O
Institute	O
of	O
Technology	O
and	O
Management	O
in	O
Electronics	O
and	O
Communication	O
2012	O
to	O
2016	O
Senior	O
Secondary	O
2012	O
Sumermal	O
Jain	O
Public	O
School	O
2010	O
SKILLS	O
CSS	O
(Less	O
than	O
1	O
year),	O
DHCP	O
(Less	O
than	O
1	O
year),	O
HSRP.	O
(Less	O
than	O
1	O
year),	O
routing	O
protocols.	O
(Less	O
than	O
1	O
year),	O
Voip	O
(2	O
years)	O
https://www.indeed.com/r/Ayushi-Srivastava/2bf1c4b058984738?isid=rex-download&ikw=download-top&co=IN	Skills
ADDITIONAL	O
INFORMATION	O
TECHNICAL	O
KNOWLEDGE	O
•	O
Have	O
